S_No,PID,Session,Image,Rating,Time Spent,Timestamp
1,pid-31,sess-1,f238.png,24.812030075188,32,2024-10-02 11:10:37
2,pid-31,sess-1,r38.png,62.406015037594,10,2024-10-02 11:10:47
3,pid-31,sess-1,f128.png,50,4,2024-10-02 11:10:51
4,pid-31,sess-1,f149.png,50,4,2024-10-02 11:10:56
5,pid-31,sess-1,f126.png,73.1203007518797,6,2024-10-02 11:11:02
6,pid-31,sess-1,f146.png,74.0601503759399,18,2024-10-02 11:11:21
7,pid-31,sess-1,f157.png,24.6240601503759,6,2024-10-02 11:11:27
8,pid-31,sess-1,f170.png,50,3,2024-10-02 11:11:31
9,pid-31,sess-1,f156.png,85.5263157894737,7,2024-10-02 11:11:38
10,pid-31,sess-1,f173.png,36.8421052631579,10,2024-10-02 11:11:49
11,pid-31,sess-1,f215.png,71.9924812030075,10,2024-10-02 11:11:59
12,pid-31,sess-1,f236.png,71.0526315789474,17,2024-10-02 11:12:17
13,pid-31,sess-1,f174.png,73.3082706766917,9,2024-10-02 11:12:26
14,pid-31,sess-1,r32.png,50,9,2024-10-02 11:12:36
15,pid-31,sess-1,f189.png,71.2406015037594,9,2024-10-02 11:12:46
16,pid-31,sess-1,f201.png,3.00751879699248,16,2024-10-02 11:13:02
17,pid-31,sess-1,r34.png,50,17,2024-10-02 11:13:20
18,pid-31,sess-1,f154.png,67.1052631578947,5,2024-10-02 11:13:26
19,pid-31,sess-1,r58.png,50,3,2024-10-02 11:13:29
20,pid-31,sess-1,r59.png,50,3,2024-10-02 11:13:32
21,pid-31,sess-1,f186.png,21.9924812030075,13,2024-10-02 11:13:45
22,pid-31,sess-1,f188.png,68.2330827067669,8,2024-10-02 11:13:54
23,pid-31,sess-1,f235.png,36.2781954887218,11,2024-10-02 11:14:05
24,pid-31,sess-1,f159.png,28.3834586466165,10,2024-10-02 11:14:16
25,pid-31,sess-1,r39.png,71.4285714285714,4,2024-10-02 11:14:20
26,pid-31,sess-1,f190.png,70.3007518796993,4,2024-10-02 11:14:25
27,pid-31,sess-1,f163.png,28.9473684210526,12,2024-10-02 11:14:38
28,pid-31,sess-1,f139.png,76.5037593984962,5,2024-10-02 11:14:43
29,pid-31,sess-1,f148.png,75.3759398496241,3,2024-10-02 11:14:47
30,pid-31,sess-1,r46.png,83.2706766917293,3,2024-10-02 11:14:51
31,pid-31,sess-1,f237.png,13.7218045112782,6,2024-10-02 11:14:57
32,pid-31,sess-1,f121.png,77.0676691729323,2,2024-10-02 11:15:00
33,pid-31,sess-1,f206.png,30.2631578947368,4,2024-10-02 11:15:05
34,pid-31,sess-1,f177.png,50,6,2024-10-02 11:15:11
35,pid-31,sess-1,f230.png,84.2105263157895,5,2024-10-02 11:15:17
36,pid-31,sess-1,f197.png,50,13,2024-10-02 11:15:30
37,pid-31,sess-1,f151.png,50,1,2024-10-02 11:15:31
38,pid-31,sess-1,f130.png,84.2105263157895,4,2024-10-02 11:15:36
39,pid-31,sess-1,f137.png,32.1428571428571,2,2024-10-02 11:15:39
40,pid-31,sess-1,f175.png,50,5,2024-10-02 11:15:44
41,pid-31,sess-1,r60.png,84.2105263157895,6,2024-10-02 11:15:51
42,pid-31,sess-1,f123.png,10.5263157894737,3,2024-10-02 11:15:54
43,pid-31,sess-1,f167.png,80.6390977443609,2,2024-10-02 11:15:57
44,pid-31,sess-1,r35.png,75.5639097744361,6,2024-10-02 11:16:03
45,pid-31,sess-1,f176.png,76.3157894736842,7,2024-10-02 11:16:11
46,pid-31,sess-1,f210.png,73.3082706766917,5,2024-10-02 11:16:16
47,pid-31,sess-1,f231.png,81.390977443609,5,2024-10-02 11:16:22
48,pid-31,sess-1,f144.png,82.8947368421053,1,2024-10-02 11:16:24
49,pid-31,sess-1,f194.png,50,5,2024-10-02 11:16:30
50,pid-31,sess-1,f172.png,50,1,2024-10-02 11:16:32
51,pid-31,sess-1,f142.png,24.2481203007519,6,2024-10-02 11:16:38
52,pid-31,sess-1,f182.png,50,2,2024-10-02 11:16:41
53,pid-31,sess-1,r45.png,33.0827067669173,7,2024-10-02 11:16:48
54,pid-31,sess-1,f229.png,83.0827067669173,3,2024-10-02 11:16:52
55,pid-31,sess-1,f222.png,64.8496240601504,7,2024-10-02 11:17:00
56,pid-31,sess-1,f212.png,72.1804511278195,9,2024-10-02 11:17:09
57,pid-31,sess-1,f233.png,34.3984962406015,9,2024-10-02 11:17:18
58,pid-31,sess-1,f147.png,50,7,2024-10-02 11:17:26
59,pid-31,sess-1,f203.png,50,4,2024-10-02 11:17:30
60,pid-31,sess-1,f234.png,81.390977443609,3,2024-10-02 11:17:33
61,pid-31,sess-1,f166.png,87.218045112782,6,2024-10-02 11:17:40
62,pid-31,sess-1,f187.png,78.9473684210526,2,2024-10-02 11:17:43
63,pid-31,sess-1,f140.png,70.3007518796993,3,2024-10-02 11:17:46
64,pid-31,sess-1,r57.png,95.8646616541353,5,2024-10-02 11:17:52
65,pid-31,sess-1,f135.png,84.2105263157895,3,2024-10-02 11:17:55
66,pid-31,sess-1,f125.png,69.1729323308271,5,2024-10-02 11:18:00
67,pid-31,sess-1,f195.png,31.390977443609,9,2024-10-02 11:18:09
68,pid-31,sess-1,f185.png,66.9172932330827,5,2024-10-02 11:18:15
69,pid-31,sess-1,f158.png,83.2706766917293,3,2024-10-02 11:18:18
70,pid-31,sess-1,f198.png,50,5,2024-10-02 11:18:24
71,pid-31,sess-1,f200.png,76.8796992481203,4,2024-10-02 11:18:28
72,pid-31,sess-1,f152.png,80.6390977443609,2,2024-10-02 11:18:30
73,pid-31,sess-1,f165.png,80.0751879699248,3,2024-10-02 11:18:34
74,pid-31,sess-1,r41.png,29.8872180451128,4,2024-10-02 11:18:39
75,pid-31,sess-1,f184.png,31.390977443609,4,2024-10-02 11:18:44
76,pid-31,sess-1,f227.png,31.390977443609,3,2024-10-02 11:18:48
77,pid-31,sess-1,f183.png,50,6,2024-10-02 11:18:54
78,pid-31,sess-1,f193.png,50,3,2024-10-02 11:18:58
79,pid-31,sess-1,f129.png,77.0676691729323,5,2024-10-02 11:19:03
80,pid-31,sess-1,f199.png,66.3533834586466,9,2024-10-02 11:19:13
81,pid-31,sess-1,f164.png,86.4661654135338,2,2024-10-02 11:19:15
82,pid-31,sess-1,r40.png,69.3609022556391,11,2024-10-02 11:19:27
83,pid-31,sess-1,r37.png,81.203007518797,3,2024-10-02 11:19:30
84,pid-31,sess-1,f134.png,26.8796992481203,3,2024-10-02 11:19:34
85,pid-31,sess-1,f131.png,74.812030075188,3,2024-10-02 11:19:37
86,pid-31,sess-1,f133.png,88.5338345864662,2,2024-10-02 11:19:39
87,pid-31,sess-1,r53.png,87.406015037594,2,2024-10-02 11:19:42
