S_No,PID,Session,Image,Rating,Time Spent,Timestamp
1,pid-44,sess-0,f285.png,91.6979714500376,9,2024-09-28 11:53:58
2,pid-44,sess-0,f335.png,96.656649135988,3,2024-09-28 11:54:02
3,pid-44,sess-0,f307.png,93.350864012021,4,2024-09-28 11:54:06
4,pid-44,sess-0,f330.png,92.1487603305785,6,2024-09-28 11:54:13
5,pid-44,sess-0,f295.png,99.8121712997746,3,2024-09-28 11:54:16
6,pid-44,sess-0,f259.png,79.2261457550714,6,2024-09-28 11:54:23
7,pid-44,sess-0,r78.png,96.8069120961683,5,2024-09-28 11:54:28
8,pid-44,sess-0,f359.png,89.2937640871525,3,2024-09-28 11:54:32
9,pid-44,sess-0,f325.png,98.3095416979715,7,2024-09-28 11:54:39
10,pid-44,sess-0,f312.png,38.2043576258452,12,2024-09-28 11:54:52
11,pid-44,sess-0,f319.png,96.656649135988,3,2024-09-28 11:54:56
12,pid-44,sess-0,f299.png,93.9519158527423,4,2024-09-28 11:55:00
13,pid-44,sess-0,f300.png,98.7603305785124,5,2024-09-28 11:55:06
14,pid-44,sess-0,f247.png,92.9000751314801,3,2024-09-28 11:55:09
15,pid-44,sess-0,r66.png,97.4079639368896,3,2024-09-28 11:55:13
16,pid-44,sess-0,f338.png,37.4530428249437,6,2024-09-28 11:55:20
17,pid-44,sess-0,r61.png,95.6048084147258,4,2024-09-28 11:55:25
18,pid-44,sess-0,f302.png,74.5679939894816,5,2024-09-28 11:55:30
19,pid-44,sess-0,r87.png,88.5424492862509,4,2024-09-28 11:55:35
20,pid-44,sess-0,f251.png,88.3921863260706,2,2024-09-28 11:55:37
21,pid-44,sess-0,r82.png,98.6100676183321,2,2024-09-28 11:55:40
22,pid-44,sess-0,f284.png,97.2577009767092,3,2024-09-28 11:55:43
23,pid-44,sess-0,f352.png,72.7648384673178,5,2024-09-28 11:55:48
24,pid-44,sess-0,f346.png,89.7445529676935,3,2024-09-28 11:55:52
25,pid-44,sess-0,f296.png,97.4079639368896,3,2024-09-28 11:55:55
26,pid-44,sess-0,f254.png,98.6100676183321,2,2024-09-28 11:55:58
27,pid-44,sess-0,f257.png,89.4440270473328,3,2024-09-28 11:56:01
28,pid-44,sess-0,f297.png,82.832456799399,3,2024-09-28 11:56:04
29,pid-44,sess-0,r88.png,91.2471825694966,4,2024-09-28 11:56:09
30,pid-44,sess-0,f241.png,92.9000751314801,5,2024-09-28 11:56:14
31,pid-44,sess-0,r74.png,89.7445529676935,4,2024-09-28 11:56:19
32,pid-44,sess-0,f245.png,98.1592787377911,2,2024-09-28 11:56:21
33,pid-44,sess-0,f340.png,89.4440270473328,2,2024-09-28 11:56:24
34,pid-44,sess-0,f298.png,95.1540195341848,2,2024-09-28 11:56:27
35,pid-44,sess-0,r73.png,92.2990232907588,2,2024-09-28 11:56:29
36,pid-44,sess-0,r62.png,93.5011269722014,2,2024-09-28 11:56:32
37,pid-44,sess-0,f244.png,97.5582268970699,2,2024-09-28 11:56:35
38,pid-44,sess-0,f242.png,95.4545454545455,2,2024-09-28 11:56:37
39,pid-44,sess-0,r69.png,94.1021788129226,2,2024-09-28 11:56:39
40,pid-44,sess-0,f347.png,95.0037565740045,2,2024-09-28 11:56:42
41,pid-44,sess-0,f358.png,95.4545454545455,2,2024-09-28 11:56:45
42,pid-44,sess-0,f323.png,88.9932381667919,1,2024-09-28 11:56:46
43,pid-44,sess-0,f258.png,82.2314049586777,2,2024-09-28 11:56:49
44,pid-44,sess-0,f252.png,58.7903831705485,4,2024-09-28 11:56:54
45,pid-44,sess-0,f324.png,95.4545454545455,2,2024-09-28 11:56:56
46,pid-44,sess-0,f309.png,74.4177310293013,3,2024-09-28 11:57:00
47,pid-44,sess-0,f268.png,83.5837716003005,2,2024-09-28 11:57:02
48,pid-44,sess-0,f262.png,85.8377160030053,4,2024-09-28 11:57:07
49,pid-44,sess-0,f337.png,90.495867768595,2,2024-09-28 11:57:10
50,pid-44,sess-0,f301.png,81.1795642374155,3,2024-09-28 11:57:13
51,pid-44,sess-0,f253.png,89.7445529676935,3,2024-09-28 11:57:16
52,pid-44,sess-0,f249.png,82.5319308790383,3,2024-09-28 11:57:20
53,pid-44,sess-0,r63.png,91.2471825694966,3,2024-09-28 11:57:24
54,pid-44,sess-0,f348.png,23.0277986476334,5,2024-09-28 11:57:29
55,pid-44,sess-0,f339.png,79.6769346356123,3,2024-09-28 11:57:33
56,pid-44,sess-0,f272.png,84.4853493613824,5,2024-09-28 11:57:38
57,pid-44,sess-0,f270.png,87.3403456048084,3,2024-09-28 11:57:42
58,pid-44,sess-0,f360.png,84.1848234410218,2,2024-09-28 11:57:44
59,pid-44,sess-0,f322.png,50,4,2024-09-28 11:57:49
60,pid-44,sess-0,f265.png,69.4590533433509,5,2024-09-28 11:57:54
61,pid-44,sess-0,f282.png,80.1277235161533,2,2024-09-28 11:57:57
62,pid-44,sess-0,f248.png,70.3606311044328,3,2024-09-28 11:58:00
63,pid-44,sess-0,f292.png,50,2,2024-09-28 11:58:03
64,pid-44,sess-0,f333.png,50,3,2024-09-28 11:58:06
65,pid-44,sess-0,f351.png,76.671675432006,2,2024-09-28 11:58:09
66,pid-44,sess-0,f355.png,99.511645379414,4,2024-09-28 11:58:14
67,pid-44,sess-0,r71.png,100,2,2024-09-28 11:58:17
68,pid-44,sess-0,f311.png,50,1,2024-09-28 11:58:19
69,pid-44,sess-0,r68.png,98.7603305785124,2,2024-09-28 11:58:21
70,pid-44,sess-0,f271.png,50,1,2024-09-28 11:58:23
71,pid-44,sess-0,f250.png,79.6769346356123,3,2024-09-28 11:58:27
72,pid-44,sess-0,r72.png,91.6979714500376,3,2024-09-28 11:58:30
73,pid-44,sess-0,r86.png,81.1795642374155,2,2024-09-28 11:58:32
74,pid-44,sess-0,f308.png,82.0811419984974,2,2024-09-28 11:58:35
75,pid-44,sess-0,f243.png,73.6664162283997,2,2024-09-28 11:58:38
76,pid-44,sess-0,f344.png,91.5477084898573,2,2024-09-28 11:58:40
77,pid-44,sess-0,f315.png,95.3042824943651,2,2024-09-28 11:58:42
78,pid-44,sess-0,f357.png,99.3613824192337,2,2024-09-28 11:58:44
79,pid-44,sess-0,f267.png,82.832456799399,3,2024-09-28 11:58:48
80,pid-44,sess-0,r83.png,92.2990232907588,2,2024-09-28 11:58:50
81,pid-44,sess-0,r70.png,99.8121712997746,2,2024-09-28 11:58:53
82,pid-44,sess-0,f349.png,90.495867768595,2,2024-09-28 11:58:55
83,pid-44,sess-0,f289.png,98.6100676183321,2,2024-09-28 11:58:57
84,pid-44,sess-0,f345.png,92.7498121712998,2,2024-09-28 11:59:00
85,pid-44,sess-0,f326.png,91.8482344102179,2,2024-09-28 11:59:03
86,pid-44,sess-0,r76.png,93.801652892562,2,2024-09-28 11:59:06
87,pid-44,sess-0,r64.png,86.2885048835462,2,2024-09-28 11:59:08
88,pid-44,sess-0,f314.png,92.2990232907588,2,2024-09-28 11:59:11
89,pid-44,sess-0,f273.png,88.6927122464313,2,2024-09-28 11:59:13
90,pid-44,sess-0,f356.png,85.687453042825,1,2024-09-28 11:59:14
91,pid-44,sess-0,f266.png,90.1953418482344,2,2024-09-28 11:59:17
92,pid-44,sess-0,r65.png,91.9984973703982,2,2024-09-28 11:59:19
93,pid-44,sess-0,f288.png,86.4387678437265,2,2024-09-28 11:59:21
94,pid-44,sess-0,f334.png,89.7445529676935,2,2024-09-28 11:59:24
95,pid-44,sess-0,f332.png,50,3,2024-09-28 11:59:27
96,pid-44,sess-0,f256.png,81.6303531179564,2,2024-09-28 11:59:30
